datetime,Np,Vp,Tpr
2020-01-01 00:00:00,5.1961,289.21,14284.0
2020-01-01 00:05:00,5.4686,290.79,13558.0
2020-01-01 00:10:00,5.2384,291.89,14308.0
2020-01-01 00:15:00,5.6447,292.08,14159.0
2020-01-01 00:20:00,5.6199,293.72,15295.0
2020-01-01 00:25:00,4.8843,303.49,27694.0
2020-01-01 00:30:00,4.0055,304.64,34681.0
2020-01-01 00:35:00,3.9014,310.72,32023.0
2020-01-01 00:40:00,3.3372,306.99,32669.0
2020-01-01 00:45:00,3.8611,310.29,36136.0
2020-01-01 00:50:00,4.8252,315.4,38022.0
2020-01-01 00:55:00,3.3766,320.2,26963.0
2020-01-01 01:00:00,2.4793,316.95,25876.0
2020-01-01 01:05:00,1.9107,315.35,22589.0
2020-01-01 01:10:00,2.4833,313.91,28517.0
2020-01-01 01:15:00,3.256,316.73,40821.0
2020-01-01 01:20:00,3.5839,309.19,53572.0
2020-01-01 01:25:00,2.7356,312.2,47243.0
2020-01-01 01:30:00,3.4913,305.81,54236.0
2020-01-01 01:35:00,3.6859,304.93,57695.0
2020-01-01 01:40:00,3.8405,303.5,55862.0
2020-01-01 01:45:00,3.3513,311.32,56588.0
2020-01-01 01:50:00,3.72,310.62,53710.0
2020-01-01 01:55:00,3.8403,308.11,57523.0
2020-01-01 02:00:00,1.6697,327.58,39601.0
2020-01-01 02:05:00,-999.9,-999.9,-1000.0
2020-01-01 02:10:00,-999.9,-999.9,-1000.0
2020-01-01 02:15:00,-999.9,-999.9,-1000.0
2020-01-01 02:20:00,-999.9,-999.9,-1000.0
2020-01-01 02:25:00,3.8035,311.06,57622.0
2020-01-01 02:30:00,3.2063,317.65,59248.0
2020-01-01 02:35:00,1.8683,328.82,46513.0
2020-01-01 02:40:00,2.5693,325.18,54245.0
2020-01-01 02:45:00,4.2006,322.97,62982.0
2020-01-01 02:50:00,4.5376,314.05,64913.0
2020-01-01 02:55:00,4.8429,321.38,70193.0
2020-01-01 03:00:00,5.1484,319.17,74599.0
2020-01-01 03:05:00,3.2199,335.56,31147.0
2020-01-01 03:10:00,1.5378,338.94,41888.0
2020-01-01 03:15:00,1.3734,339.98,39622.0
2020-01-01 03:20:00,2.257,334.03,37258.0
2020-01-01 03:25:00,1.3281,331.07,35536.0
2020-01-01 03:30:00,1.5189,329.24,36825.0
2020-01-01 03:35:00,1.5503,330.91,33419.0
2020-01-01 03:40:00,1.9087,329.63,32561.0
2020-01-01 03:45:00,2.6535,326.68,38436.0
2020-01-01 03:50:00,3.8807,318.14,51107.0
2020-01-01 03:55:00,4.2742,315.56,56724.0
2020-01-01 04:00:00,4.0055,314.68,57056.0
2020-01-01 04:05:00,4.0137,313.15,57246.0
2020-01-01 04:10:00,-999.9,-999.9,-1000.0
2020-01-01 04:15:00,3.3222,318.01,45503.0
2020-01-01 04:20:00,4.1311,312.72,52062.0
2020-01-01 04:25:00,3.9176,312.63,48480.0
2020-01-01 04:30:00,3.9319,314.39,44195.0
2020-01-01 04:35:00,4.252,314.43,43155.0
2020-01-01 04:40:00,3.8928,315.6,40130.0
2020-01-01 04:45:00,2.8755,323.71,24670.0
2020-01-01 04:50:00,3.2279,322.11,24424.0
2020-01-01 04:55:00,3.4885,320.82,27084.0
2020-01-01 05:00:00,3.3867,320.5,29790.0
2020-01-01 05:05:00,4.4491,315.63,36852.0
2020-01-01 05:10:00,4.4065,313.43,37961.0
2020-01-01 05:15:00,3.8972,316.56,33466.0
2020-01-01 05:20:00,4.1803,314.13,35946.0
2020-01-01 05:25:00,4.4194,312.1,43102.0
2020-01-01 05:30:00,4.4245,311.7,36536.0
2020-01-01 05:35:00,2.9211,322.52,47509.0
2020-01-01 05:40:00,3.0389,319.42,44085.0
2020-01-01 05:45:00,2.1406,325.45,37230.0
2020-01-01 05:50:00,2.0691,325.56,31629.0
2020-01-01 05:55:00,1.9791,326.83,31113.0
2020-01-01 06:00:00,2.072,327.78,29851.0
2020-01-01 06:05:00,2.4005,324.76,31193.0
2020-01-01 06:10:00,2.6576,324.61,32624.0
2020-01-01 06:15:00,2.2892,326.37,35652.0
2020-01-01 06:20:00,2.3118,322.45,47661.0
2020-01-01 06:25:00,2.4584,322.22,48639.0
2020-01-01 06:30:00,5.3365,320.27,64731.0
2020-01-01 06:35:00,4.6372,318.11,60402.0
2020-01-01 06:40:00,4.6894,320.73,61092.0
2020-01-01 06:45:00,4.8084,319.48,63094.0
2020-01-01 06:50:00,4.5258,320.53,68614.0
2020-01-01 06:55:00,3.4985,323.09,48276.0
2020-01-01 07:00:00,2.8192,327.81,37615.0
2020-01-01 07:05:00,2.7829,327.93,36005.0
2020-01-01 07:10:00,2.8863,326.04,37046.0
2020-01-01 07:15:00,3.1556,326.86,36646.0
2020-01-01 07:20:00,3.4594,324.51,45570.0
2020-01-01 07:25:00,1.9154,327.82,39579.0
2020-01-01 07:30:00,2.096,322.85,38627.0
2020-01-01 07:35:00,3.1213,310.23,57064.0
2020-01-01 07:40:00,-999.9,-999.9,-1000.0
2020-01-01 07:45:00,3.4513,308.79,71308.0
2020-01-01 07:50:00,3.8743,309.64,70536.0
2020-01-01 07:55:00,3.5771,309.36,64419.0
2020-01-01 08:00:00,3.9583,308.92,63769.0
2020-01-01 08:05:00,2.0141,331.78,37610.0
2020-01-01 08:10:00,2.3485,329.69,43575.0
2020-01-01 08:15:00,-999.9,-999.9,-1000.0
2020-01-01 08:20:00,2.8402,329.89,36669.0
2020-01-01 08:25:00,3.7086,331.76,32703.0
2020-01-01 08:30:00,3.662,326.46,47224.0
2020-01-01 08:35:00,3.5937,333.79,42496.0
2020-01-01 08:40:00,4.4463,337.4,39284.0
2020-01-01 08:45:00,5.2595,333.61,49197.0
2020-01-01 08:50:00,5.1445,327.41,50505.0
2020-01-01 08:55:00,5.7877,327.21,49330.0
2020-01-01 09:00:00,-999.9,-999.9,-1000.0
2020-01-01 09:05:00,4.9985,319.29,45276.0
2020-01-01 09:10:00,5.4858,320.87,44053.0
2020-01-01 09:15:00,4.9383,318.67,44218.0
2020-01-01 09:20:00,4.9919,321.08,47386.0
2020-01-01 09:25:00,5.3532,321.74,49715.0
2020-01-01 09:30:00,4.6338,330.95,30681.0
2020-01-01 09:35:00,4.2874,333.99,27646.0
2020-01-01 09:40:00,4.5892,330.16,34973.0
2020-01-01 09:45:00,4.7848,327.43,39224.0
2020-01-01 09:50:00,3.1479,324.22,39482.0
2020-01-01 09:55:00,3.149,324.02,40077.0
2020-01-01 10:00:00,3.1693,322.48,43905.0
2020-01-01 10:05:00,4.2471,315.76,57470.0
2020-01-01 10:10:00,4.6458,310.17,73325.0
2020-01-01 10:15:00,3.8401,323.31,44899.0
2020-01-01 10:20:00,5.1698,321.18,60472.0
2020-01-01 10:25:00,5.4537,331.72,45306.0
2020-01-01 10:30:00,5.0602,332.28,46638.0
2020-01-01 10:35:00,4.9853,334.22,38132.0
2020-01-01 10:40:00,4.3816,342.38,28518.0
2020-01-01 10:45:00,4.7431,337.9,31139.0
2020-01-01 10:50:00,4.8884,339.07,30924.0
2020-01-01 10:55:00,4.8073,335.29,34083.0
2020-01-01 11:00:00,5.2799,338.27,33552.0
2020-01-01 11:05:00,5.398,340.42,36275.0
2020-01-01 11:10:00,5.233,342.02,36217.0
2020-01-01 11:15:00,4.7209,339.65,39247.0
2020-01-01 11:20:00,4.654,335.88,41923.0
2020-01-01 11:25:00,4.7936,332.53,40768.0
2020-01-01 11:30:00,5.1772,329.33,48160.0
2020-01-01 11:35:00,4.8944,327.31,49621.0
2020-01-01 11:40:00,4.9793,326.65,55203.0
2020-01-01 11:45:00,5.3918,328.94,57533.0
2020-01-01 11:50:00,5.4842,330.38,49890.0
2020-01-01 11:55:00,4.7572,333.42,39145.0
2020-01-01 12:00:00,4.2955,335.53,36935.0
2020-01-01 12:05:00,4.0208,336.92,34698.0
2020-01-01 12:10:00,4.107,333.87,39026.0
2020-01-01 12:15:00,3.7667,333.2,36888.0
2020-01-01 12:20:00,3.6326,332.24,38539.0
2020-01-01 12:25:00,3.7694,331.95,47795.0
2020-01-01 12:30:00,4.1952,327.94,51216.0
2020-01-01 12:35:00,4.0169,328.07,53764.0
2020-01-01 12:40:00,4.5333,324.32,63404.0
2020-01-01 12:45:00,4.6318,325.47,64106.0
2020-01-01 12:50:00,4.7425,325.63,63565.0
2020-01-01 12:55:00,4.6291,331.35,57835.0
2020-01-01 13:00:00,4.5042,335.23,54700.0
2020-01-01 13:05:00,4.3168,336.57,52882.0
2020-01-01 13:10:00,-999.9,-999.9,-1000.0
2020-01-01 13:15:00,-999.9,-999.9,-1000.0
2020-01-01 13:20:00,-999.9,-999.9,-1000.0
2020-01-01 13:25:00,3.4028,341.53,36644.0
2020-01-01 13:30:00,3.1556,340.66,38669.0
2020-01-01 13:35:00,3.5753,338.65,43994.0
2020-01-01 13:40:00,-999.9,-999.9,-1000.0
2020-01-01 13:45:00,3.3851,335.17,48734.0
2020-01-01 13:50:00,3.5415,334.05,48198.0
2020-01-01 13:55:00,3.3948,337.26,44711.0
2020-01-01 14:00:00,3.3715,333.46,51605.0
2020-01-01 14:05:00,3.7307,332.94,52138.0
2020-01-01 14:10:00,3.9908,336.51,49367.0
2020-01-01 14:15:00,6.7814,349.66,42506.0
2020-01-01 14:20:00,5.1219,346.12,35256.0
2020-01-01 14:25:00,3.7989,342.11,37270.0
2020-01-01 14:30:00,4.3921,343.72,33565.0
2020-01-01 14:35:00,3.7984,342.93,36033.0
2020-01-01 14:40:00,3.2038,339.37,35294.0
2020-01-01 14:45:00,2.558,334.12,40989.0
2020-01-01 14:50:00,2.8666,336.55,38751.0
2020-01-01 14:55:00,3.3454,334.47,45997.0
2020-01-01 15:00:00,3.0432,336.75,40299.0
2020-01-01 15:05:00,3.5993,340.97,42491.0
2020-01-01 15:10:00,3.671,334.2,50054.0
2020-01-01 15:15:00,3.8139,326.94,64040.0
2020-01-01 15:20:00,3.1881,328.28,52327.0
2020-01-01 15:25:00,3.0932,329.78,47921.0
2020-01-01 15:30:00,3.5474,330.47,48187.0
2020-01-01 15:35:00,3.0578,335.99,45868.0
2020-01-01 15:40:00,3.1638,332.29,27093.0
2020-01-01 15:45:00,3.2524,334.91,31740.0
2020-01-01 15:50:00,3.1148,334.12,26380.0
2020-01-01 15:55:00,2.671,335.66,36238.0
2020-01-01 16:00:00,2.7104,332.22,38265.0
2020-01-01 16:05:00,-999.9,-999.9,-1000.0
2020-01-01 16:10:00,3.0348,322.87,44304.0
2020-01-01 16:15:00,3.0345,324.09,46439.0
2020-01-01 16:20:00,3.0165,329.03,53210.0
2020-01-01 16:25:00,3.8752,329.69,52982.0
2020-01-01 16:30:00,4.2149,332.33,52495.0
2020-01-01 16:35:00,3.8759,331.43,52088.0
2020-01-01 16:40:00,3.2596,330.73,52674.0
2020-01-01 16:45:00,3.5104,328.23,48974.0
2020-01-01 16:50:00,2.4566,330.25,35171.0
2020-01-01 16:55:00,2.7333,326.83,33424.0
2020-01-01 17:00:00,3.1957,327.12,22870.0
2020-01-01 17:05:00,3.396,326.41,23893.0
2020-01-01 17:10:00,3.4223,329.45,23860.0
2020-01-01 17:15:00,2.714,328.44,27712.0
2020-01-01 17:20:00,3.4718,325.39,34517.0
2020-01-01 17:25:00,3.3156,327.0,31468.0
2020-01-01 17:30:00,3.9322,326.3,33328.0
2020-01-01 17:35:00,3.7484,324.94,32683.0
2020-01-01 17:40:00,3.417,322.65,35858.0
2020-01-01 17:45:00,3.5468,322.76,36940.0
2020-01-01 17:50:00,3.9817,322.3,34221.0
2020-01-01 17:55:00,3.8553,322.7,33638.0
2020-01-01 18:00:00,4.9229,328.19,30099.0
2020-01-01 18:05:00,4.8171,327.29,31833.0
2020-01-01 18:10:00,4.586,326.76,29628.0
2020-01-01 18:15:00,3.9968,328.22,22660.0
2020-01-01 18:20:00,4.8551,323.19,26890.0
2020-01-01 18:25:00,4.2194,323.61,21554.0
2020-01-01 18:30:00,4.0625,322.37,22834.0
2020-01-01 18:35:00,3.7585,323.75,22067.0
2020-01-01 18:40:00,4.672,321.0,21181.0
2020-01-01 18:45:00,4.3555,321.05,21639.0
2020-01-01 18:50:00,4.3957,321.41,21049.0
2020-01-01 18:55:00,4.6302,320.75,21373.0
2020-01-01 19:00:00,4.3822,320.79,21307.0
2020-01-01 19:05:00,4.2723,321.32,21136.0
2020-01-01 19:10:00,4.2489,320.31,18687.0
2020-01-01 19:15:00,4.1332,319.59,16750.0
2020-01-01 19:20:00,4.0308,320.06,17227.0
2020-01-01 19:25:00,4.3013,318.31,15227.0
2020-01-01 19:30:00,4.3459,317.6,15801.0
2020-01-01 19:35:00,4.4761,316.9,15547.0
2020-01-01 19:40:00,3.8348,317.63,14092.0
2020-01-01 19:45:00,4.1706,316.26,14046.0
2020-01-01 19:50:00,4.0812,318.07,18032.0
2020-01-01 19:55:00,4.0792,317.25,18686.0
2020-01-01 20:00:00,3.9607,316.61,16165.0
2020-01-01 20:05:00,3.9137,315.14,17524.0
2020-01-01 20:10:00,3.9683,315.36,20292.0
2020-01-01 20:15:00,4.1549,317.91,19053.0
2020-01-01 20:20:00,4.4332,315.63,18385.0
2020-01-01 20:25:00,4.856,316.67,19944.0
2020-01-01 20:30:00,5.0238,310.49,17751.0
2020-01-01 20:35:00,5.0568,312.14,17351.0
2020-01-01 20:40:00,4.8568,314.28,18353.0
2020-01-01 20:45:00,4.8022,318.67,19299.0
2020-01-01 20:50:00,5.4521,311.32,21554.0
2020-01-01 20:55:00,5.5488,308.61,17860.0
2020-01-01 21:00:00,5.6241,308.75,17719.0
2020-01-01 21:05:00,5.5679,307.85,18736.0
2020-01-01 21:10:00,5.3131,306.89,18349.0
2020-01-01 21:15:00,5.2452,306.23,17669.0
2020-01-01 21:20:00,5.3951,306.54,19510.0
2020-01-01 21:25:00,5.5708,305.5,25296.0
2020-01-01 21:30:00,5.6279,305.6,26109.0
2020-01-01 21:35:00,5.2426,306.54,23214.0
2020-01-01 21:40:00,5.3477,305.93,21307.0
2020-01-01 21:45:00,5.5508,306.68,21179.0
