datetime,Np,Vp,Tpr
2022-01-01 00:00:00,5.0582,394.56,116627.0
2022-01-01 00:05:00,4.9584,394.64,106879.0
2022-01-01 00:10:00,5.137,389.48,106309.0
2022-01-01 00:15:00,-999.9,-999.9,-1000.0
2022-01-01 00:20:00,5.1715,393.52,129597.0
2022-01-01 00:25:00,4.6888,393.95,107186.0
2022-01-01 00:30:00,4.4605,391.4,89875.0
2022-01-01 00:35:00,3.6505,402.71,102458.0
2022-01-01 00:40:00,4.9224,392.6,98352.0
2022-01-01 00:45:00,5.4791,393.89,96409.0
2022-01-01 00:50:00,5.4611,393.32,99838.0
2022-01-01 00:55:00,3.7733,408.48,113463.0
2022-01-01 01:00:00,2.0083,418.27,106619.0
2022-01-01 01:05:00,1.6435,425.14,96361.0
2022-01-01 01:10:00,1.8211,424.4,110673.0
2022-01-01 01:15:00,-999.9,-999.9,-1000.0
2022-01-01 01:20:00,1.7947,429.1,101267.0
2022-01-01 01:25:00,1.9103,428.01,116319.0
2022-01-01 01:30:00,1.4922,454.04,149849.0
2022-01-01 01:35:00,1.3663,434.04,110968.0
2022-01-01 01:40:00,1.453,439.17,106907.0
2022-01-01 01:45:00,1.1933,434.06,107105.0
2022-01-01 01:50:00,1.177,432.29,104296.0
2022-01-01 01:55:00,1.1731,448.55,150839.0
2022-01-01 02:00:00,1.6968,472.21,158890.0
2022-01-01 02:05:00,1.6006,454.81,141667.0
2022-01-01 02:10:00,1.9009,485.9,169809.0
2022-01-01 02:15:00,1.907,486.61,136043.0
2022-01-01 02:20:00,1.8841,482.91,135091.0
2022-01-01 02:25:00,1.8739,491.57,143393.0
2022-01-01 02:30:00,1.7107,477.7,120263.0
2022-01-01 02:35:00,1.1366,471.53,117182.0
2022-01-01 02:40:00,1.183,457.65,129060.0
2022-01-01 02:45:00,1.5856,479.57,121324.0
2022-01-01 02:50:00,1.5506,450.24,113238.0
2022-01-01 02:55:00,1.7542,453.84,109249.0
2022-01-01 03:00:00,1.7127,460.54,103428.0
2022-01-01 03:05:00,1.877,457.06,92082.0
2022-01-01 03:10:00,1.8189,454.07,107785.0
2022-01-01 03:15:00,2.1248,458.55,104357.0
2022-01-01 03:20:00,1.9827,482.19,75882.0
