datetime,Np,Vp,Tpr
2024-01-01 00:00:00,1.4474,314.03,25313.0
2024-01-01 00:05:00,1.519,313.76,26313.0
2024-01-01 00:10:00,1.4037,315.26,29202.0
2024-01-01 00:15:00,1.654,310.97,30634.0
2024-01-01 00:20:00,1.5337,313.72,26409.0
2024-01-01 00:25:00,1.521,317.83,26559.0
2024-01-01 00:30:00,1.9293,315.03,28366.0
2024-01-01 00:35:00,2.2288,316.21,24870.0
2024-01-01 00:40:00,2.2432,317.53,24519.0
2024-01-01 00:45:00,2.1787,314.49,22891.0
2024-01-01 00:50:00,2.4969,316.49,22507.0
2024-01-01 00:55:00,2.8119,318.69,25832.0
2024-01-01 01:00:00,2.8159,320.7,25868.0
2024-01-01 01:05:00,2.677,321.78,24149.0
2024-01-01 01:10:00,2.8232,321.51,25948.0
2024-01-01 01:15:00,2.5471,318.92,24395.0
2024-01-01 01:20:00,2.9,316.25,26413.0
2024-01-01 01:25:00,2.9149,316.27,27208.0
2024-01-01 01:30:00,3.0558,318.15,28751.0
2024-01-01 01:35:00,2.8249,317.75,26309.0
2024-01-01 01:40:00,2.9236,317.51,23315.0
2024-01-01 01:45:00,2.9237,315.84,26645.0
2024-01-01 01:50:00,2.8196,318.56,23468.0
2024-01-01 01:55:00,2.4332,317.3,26489.0
2024-01-01 02:00:00,2.0806,316.85,24419.0
2024-01-01 02:05:00,1.9525,319.15,19879.0
2024-01-01 02:10:00,2.4166,319.1,22180.0
2024-01-01 02:15:00,2.5008,320.15,21143.0
2024-01-01 02:20:00,2.7166,319.49,23557.0
2024-01-01 02:25:00,2.816,319.21,25544.0
2024-01-01 02:30:00,2.8609,319.09,22840.0
2024-01-01 02:35:00,2.4438,315.34,27748.0
2024-01-01 02:40:00,3.0702,312.38,30451.0
2024-01-01 02:45:00,2.8786,314.8,26310.0
2024-01-01 02:50:00,2.9754,314.77,29449.0
2024-01-01 02:55:00,2.8351,315.62,25702.0
2024-01-01 03:00:00,2.6313,315.97,29806.0
2024-01-01 03:05:00,2.9129,316.61,31416.0
2024-01-01 03:10:00,3.1174,317.33,25847.0
2024-01-01 03:15:00,3.231,317.99,28333.0
2024-01-01 03:20:00,3.1305,318.11,26889.0
2024-01-01 03:25:00,3.3257,315.55,22421.0
2024-01-01 03:30:00,3.3598,316.29,21990.0
2024-01-01 03:35:00,3.5832,318.03,19845.0
2024-01-01 03:40:00,3.6511,317.81,21937.0
2024-01-01 03:45:00,3.6038,318.27,22272.0
2024-01-01 03:50:00,3.5946,318.31,20642.0
2024-01-01 03:55:00,3.7703,318.38,21752.0
2024-01-01 04:00:00,3.8225,317.9,22643.0
2024-01-01 04:05:00,1.9636,314.82,28638.0
