datetime,Np,Vp,Tpr
2019-01-01 00:00:00,3.0277,464.18,39482.0
2019-01-01 00:05:00,3.1732,462.75,34787.0
2019-01-01 00:10:00,3.5523,460.95,36329.0
2019-01-01 00:15:00,3.4136,463.53,24675.0
2019-01-01 00:20:00,3.1572,470.22,16239.0
2019-01-01 00:25:00,3.3986,467.62,20877.0
2019-01-01 00:30:00,3.358,461.87,23991.0
2019-01-01 00:35:00,3.1008,461.49,21341.0
2019-01-01 00:40:00,2.3062,467.18,27567.0
2019-01-01 00:45:00,2.3186,467.87,28787.0
2019-01-01 00:50:00,2.2754,467.06,28550.0
2019-01-01 00:55:00,2.2779,465.07,27530.0
2019-01-01 01:00:00,2.3389,463.03,32861.0
2019-01-01 01:05:00,2.5377,456.34,44196.0
2019-01-01 01:10:00,2.8231,456.26,37709.0
2019-01-01 01:15:00,2.8793,455.26,32554.0
2019-01-01 01:20:00,2.88,453.68,31926.0
2019-01-01 01:25:00,2.9876,452.41,27268.0
2019-01-01 01:30:00,3.0166,451.31,24581.0
2019-01-01 01:35:00,2.9292,449.81,28829.0
2019-01-01 01:40:00,2.8095,452.79,44728.0
2019-01-01 01:45:00,2.8057,457.81,39055.0
2019-01-01 01:50:00,2.8238,452.15,35520.0
2019-01-01 01:55:00,2.3464,449.27,40372.0
2019-01-01 02:00:00,2.7235,449.24,42435.0
2019-01-01 02:05:00,2.985,449.36,35310.0
2019-01-01 02:10:00,3.2332,449.92,36940.0
2019-01-01 02:15:00,2.9187,442.81,28049.0
2019-01-01 02:20:00,3.1564,444.02,28052.0
2019-01-01 02:25:00,2.885,442.18,26528.0
2019-01-01 02:30:00,2.6076,442.04,27990.0
2019-01-01 02:35:00,2.772,444.08,27086.0
2019-01-01 02:40:00,3.0691,446.06,29023.0
2019-01-01 02:45:00,2.6979,447.93,41678.0
2019-01-01 02:50:00,2.694,447.02,32004.0
2019-01-01 02:55:00,3.0582,446.8,33968.0
2019-01-01 03:00:00,3.493,448.86,32515.0
2019-01-01 03:05:00,3.2145,445.71,36603.0
2019-01-01 03:10:00,2.6307,438.98,41599.0
2019-01-01 03:15:00,3.4805,442.79,35104.0
2019-01-01 03:20:00,3.4551,442.96,34450.0
2019-01-01 03:25:00,2.3373,442.22,40100.0
2019-01-01 03:30:00,2.2635,443.78,40923.0
2019-01-01 03:35:00,3.002,443.28,37015.0
2019-01-01 03:40:00,3.9805,443.01,34939.0
2019-01-01 03:45:00,4.0457,440.3,34832.0
2019-01-01 03:50:00,3.8093,438.52,35021.0
2019-01-01 03:55:00,3.5785,441.83,33496.0
2019-01-01 04:00:00,3.9533,438.51,37680.0
2019-01-01 04:05:00,3.9781,436.54,38507.0
2019-01-01 04:10:00,3.9909,437.48,35788.0
2019-01-01 04:15:00,3.7245,437.34,35410.0
2019-01-01 04:20:00,3.7904,431.13,37593.0
2019-01-01 04:25:00,3.7268,434.37,36871.0
2019-01-01 04:30:00,3.6947,434.32,35109.0
2019-01-01 04:35:00,3.4839,433.95,32697.0
2019-01-01 04:40:00,3.615,435.98,35804.0
2019-01-01 04:45:00,3.8948,438.62,36288.0
2019-01-01 04:50:00,3.7054,436.51,33908.0
2019-01-01 04:55:00,3.6976,440.47,31271.0
2019-01-01 05:00:00,3.5405,436.38,31729.0
2019-01-01 05:05:00,3.6445,437.27,34329.0
2019-01-01 05:10:00,3.7218,435.79,36600.0
2019-01-01 05:15:00,3.8218,431.78,39007.0
2019-01-01 05:20:00,3.2619,426.23,38736.0
2019-01-01 05:25:00,3.5321,427.23,36635.0
2019-01-01 05:30:00,3.5563,433.99,32376.0
2019-01-01 05:35:00,3.8421,438.02,38838.0
2019-01-01 05:40:00,3.9687,442.23,39159.0
2019-01-01 05:45:00,3.9802,440.99,40038.0
2019-01-01 05:50:00,3.8441,444.03,38511.0
2019-01-01 05:55:00,3.8617,439.8,40886.0
2019-01-01 06:00:00,3.7926,437.04,37450.0
2019-01-01 06:05:00,3.729,434.92,38748.0
2019-01-01 06:10:00,3.6352,438.6,39265.0
2019-01-01 06:15:00,3.6227,436.44,38129.0
2019-01-01 06:20:00,3.5282,435.5,39596.0
2019-01-01 06:25:00,3.6869,437.13,46522.0
2019-01-01 06:30:00,3.9745,440.34,48597.0
2019-01-01 06:35:00,3.8758,439.38,47624.0
2019-01-01 06:40:00,3.8814,434.46,48554.0
2019-01-01 06:45:00,3.6207,432.25,44508.0
2019-01-01 06:50:00,3.6801,428.06,43809.0
2019-01-01 06:55:00,3.3647,428.99,38043.0
2019-01-01 07:00:00,3.7599,436.87,40564.0
2019-01-01 07:05:00,3.8466,435.89,32605.0
2019-01-01 07:10:00,4.2474,436.14,37241.0
2019-01-01 07:15:00,4.2778,439.32,40068.0
2019-01-01 07:20:00,4.1852,436.92,35760.0
