datetime,nH,vH,vthH
2010-01-01 00:00:25,3.0552,274.73,15.788
2010-01-01 00:12:23,3.1445,284.65,13.233
2010-01-01 00:24:28,3.012,283.28,12.821
2010-01-01 00:36:25,3.1022,284.36,14.198
2010-01-01 00:48:23,2.0012,285.44,11.985
2010-01-01 01:00:28,,,
2010-01-01 01:12:25,3.5765,286.56,14.767
2010-01-01 01:24:31,3.1824,280.98,13.253
2010-01-01 01:36:28,2.1325,274.59,14.468
2010-01-01 01:48:25,2.2125,271.43,15.432
2010-01-01 02:00:31,3.0544,271.18,15.255
2010-01-01 02:12:28,2.7255,279.94,13.157
2010-01-01 02:24:34,2.9358,277.45,13.854
2010-01-01 02:36:31,2.927,278.0,13.302
2010-01-01 02:48:37,3.0152,283.59,13.095
2010-01-01 03:00:34,2.9674,281.02,12.889
2010-01-01 03:12:31,3.2911,289.26,12.205
2010-01-01 03:24:37,2.984,280.3,13.801
2010-01-01 03:36:34,3.1773,296.71,13.687
2010-01-01 03:48:40,3.0937,280.73,12.911
2010-01-01 04:00:37,2.2653,276.32,13.167
2010-01-01 04:12:34,2.8397,281.03,13.324
2010-01-01 04:24:40,3.0799,284.77,12.232
2010-01-01 04:36:37,3.0096,281.61,13.2
2010-01-01 04:48:43,2.7672,280.3,13.095
2010-01-01 05:00:40,3.7334,278.25,14.728
2010-01-01 05:12:37,3.1226,277.21,12.724
2010-01-01 05:24:43,2.5111,286.36,14.115
2010-01-01 05:36:40,2.909,289.0,14.584
2010-01-01 05:48:46,2.8574,282.71,12.328
2010-01-01 06:00:43,2.8116,284.4,12.518
2010-01-01 06:12:48,2.1446,281.95,12.495
2010-01-01 06:24:46,2.8068,280.85,12.151
2010-01-01 06:36:43,3.0094,283.83,12.516
2010-01-01 06:48:48,3.4351,296.68,15.597
2010-01-01 07:00:46,3.1458,293.45,13.878
2010-01-01 07:12:51,2.9549,292.32,14.319
2010-01-01 07:24:48,3.0644,294.86,14.638
2010-01-01 07:36:46,2.8039,290.63,12.564
2010-01-01 07:48:51,3.1612,292.65,13.429
2010-01-01 08:00:48,3.0293,291.1,13.562
2010-01-01 08:12:54,3.2824,294.45,13.275
2010-01-01 08:24:51,2.166,295.52,14.042
2010-01-01 08:36:48,3.1978,285.5,13.119
2010-01-01 08:48:54,3.2927,295.56,14.323
2010-01-01 09:00:51,3.3739,282.37,15.946
2010-01-01 09:12:57,3.4309,290.9,13.072
2010-01-01 09:24:54,3.3654,285.07,12.36
2010-01-01 09:36:51,3.2537,285.7,13.311
2010-01-01 09:48:57,3.2213,289.36,14.308
2010-01-01 10:00:54,3.2284,285.05,14.799
2010-01-01 10:13:00,3.1673,280.49,14.791
2010-01-01 10:24:57,2.8845,281.66,12.999
2010-01-01 10:36:54,3.0907,281.36,13.16
2010-01-01 10:49:00,3.2975,281.64,14.434
2010-01-01 11:00:57,2.9671,276.64,14.673
2010-01-01 11:13:03,3.0906,277.92,14.181
2010-01-01 11:25:00,3.2254,280.58,13.167
2010-01-01 11:37:06,3.2941,286.51,11.823
2010-01-01 11:49:03,3.3585,284.08,12.658
2010-01-01 12:01:00,3.4477,290.66,11.832
2010-01-01 12:13:06,3.4074,290.73,12.697
2010-01-01 12:25:03,3.9213,288.12,12.96
2010-01-01 12:37:09,4.2615,299.68,12.694
2010-01-01 12:49:06,4.3991,294.32,13.329
2010-01-01 13:01:03,4.1762,283.4,14.748
2010-01-01 13:13:09,4.5761,284.92,15.189
2010-01-01 13:25:06,3.3427,288.08,14.078
2010-01-01 13:37:12,4.5884,287.13,14.136
2010-01-01 13:49:09,4.3674,292.79,13.513
2010-01-01 14:01:06,4.4187,295.81,12.873
2010-01-01 14:13:12,4.8669,296.02,15.536
2010-01-01 14:25:09,2.7939,293.34,16.58
2010-01-01 14:37:14,3.2592,281.48,18.141
2010-01-01 14:49:12,4.7343,279.64,18.23
2010-01-01 15:01:09,4.3318,289.59,16.492
2010-01-01 15:13:14,4.7466,273.3,16.728
2010-01-01 15:25:12,3.1115,278.86,20.051
2010-01-01 15:37:17,4.7801,280.81,16.956
2010-01-01 15:49:14,4.7338,280.86,16.103
2010-01-01 16:01:12,5.6341,286.58,14.966
2010-01-01 16:13:17,5.3846,279.58,15.997
2010-01-01 16:25:14,4.8679,276.79,14.855
2010-01-01 16:37:20,6.11,280.46,14.989
2010-01-01 16:49:17,6.7812,281.19,15.017
2010-01-01 17:01:14,7.0789,289.28,13.415
2010-01-01 17:13:20,7.0282,285.87,13.018
2010-01-01 17:25:17,8.7431,286.44,14.143
2010-01-01 17:37:23,8.4471,290.88,13.922
2010-01-01 17:49:20,8.5198,282.41,14.237
2010-01-01 18:01:17,7.813,279.21,14.228
2010-01-01 18:13:23,8.9451,285.49,15.281
2010-01-01 18:25:20,9.1505,287.56,13.81
2010-01-01 18:37:26,9.4399,289.41,14.001
2010-01-01 18:49:23,9.7598,291.7,14.381
2010-01-01 19:01:29,9.0305,288.68,13.143
2010-01-01 19:13:26,9.7933,289.7,13.751
2010-01-01 19:25:23,9.4572,284.48,13.476
2010-01-01 19:37:29,9.0328,287.08,15.174
2010-01-01 19:49:26,9.9183,290.39,13.391
2010-01-01 20:01:32,10.317,289.12,13.087
2010-01-01 20:13:29,11.186,287.3,14.111
2010-01-01 20:25:26,10.577,292.73,12.71
2010-01-01 20:37:32,10.503,293.96,12.615
2010-01-01 20:49:29,10.384,297.85,12.044
2010-01-01 21:01:35,11.435,295.27,12.285
2010-01-01 21:13:32,9.6346,293.31,11.69
2010-01-01 21:25:29,11.673,296.62,11.695
2010-01-01 21:37:35,12.82,296.25,10.268
2010-01-01 21:49:32,14.674,296.39,10.302
